name,brewery_type,address_1,City,state_province,postal_code,longitude,latitude,state_x,zip_code,brewery_id,state_y,place,households_total,households_total_male,households_total_female,marital_status__male_15_over,marital_status__male_15_over_percent,marital_status__female_15_over,marital_status__female_15_over_percent,edu_high_school_over,edu_high_school_over.1,edu_bach_degree_over,edu_bach_degree_over_percent,employment_status_percent,employment_status,income_household,income_household_median,income_household_mean,income_family,income_family_median,income_family_mean,income_per_capita,income_nonfamily,income_nonfamily_median,income_nonfamily_mean,income_below_poverty_family,income_below_poverty_percent_family,income_below_poverty,income_below_poverty_percent,housing_occupancy,housing_occupancy_percent,housing_in_structure,housing_in_structure_percent,population_total,population_over_21,population_over_21_percent,population_15_to_19,population_15_to_19_percent,population_male_over_18,population_male_over_18_percent,population_female_over_18,population_female_over_18_percent,State
Maidens Brewery,brewpub,209 North Wabash Avenue of Flags,Evansville,Indiana,47712,,,Indiana,47712,4455, Indiana,22000.0,53896.0,12625.0,18858.0,47371.0,47371.0,48841.0,48841.0,72434.0,90.6,17462.0,21.8,94593.0,94593.0,53896.0,46662.0,56823.0,27787.0,54935.0,68652.0,25990.0,26109.0,33743.0,41181.0,-888888888.0,11.1,-888888888.0,18.0,58844.0,58844.0,58844.0,58844.0,117273.0,87343.0,74.5,6954.0,5.9,44836.0,48.6,47332.0,51.4, Indiana
Main & Six Brewing Company,micro,1636 N Main St,Jacksonville,Florida,32206-4402,,,Florida,32206,4456, North Carolina,34200.0,22024.0,4626.0,4923.0,41574.0,41574.0,20206.0,20206.0,29264.0,93.1,7701.0,24.5,61639.0,61639.0,22024.0,44497.0,60781.0,14329.0,56186.0,71314.0,25237.0,-999999999.0,40834.0,-999999999.0,-888888888.0,13.9,-888888888.0,16.6,25381.0,25381.0,25381.0,25381.0,72881.0,46829.0,64.3,7956.0,10.9,41345.0,68.1,19390.0,31.9, North Carolina
Main & Six Brewing Company,micro,1636 N Main St,Jacksonville,Florida,32206-4402,,,Florida,32206,4456, Florida,35000.0,386283.0,79740.0,122269.0,371055.0,371055.0,400259.0,400259.0,595685.0,90.8,211870.0,32.3,759046.0,759046.0,386283.0,58621.0,79706.0,232936.0,72016.0,94087.0,32953.0,153347.0,41161.0,54121.0,-888888888.0,11.2,-888888888.0,15.4,422315.0,422315.0,422315.0,422315.0,954624.0,704259.0,73.8,55712.0,5.8,353303.0,47.9,383796.0,52.1, Florida
Main Line Brewery,micro,1603 Ownby Ln,Richmond,Virginia,23220,,,Virginia,23220,4459, Virginia,67000.0,99929.0,24058.0,45414.0,90198.0,90198.0,103270.0,103270.0,142745.0,88.1,70819.0,43.7,191729.0,191729.0,99929.0,51770.0,81468.0,41087.0,75062.0,114412.0,38425.0,58842.0,40939.0,55644.0,-888888888.0,13.3,-888888888.0,21.1,112806.0,112806.0,112806.0,112806.0,226604.0,175988.0,77.7,12718.0,5.6,87694.0,46.7,100104.0,53.3, Virginia
Main Line Brewery,micro,1603 Ownby Ln,Richmond,Virginia,23220,,,Virginia,23220,4459, California,60620.0,40019.0,5955.0,14133.0,42681.0,42681.0,50226.0,50226.0,66886.0,82.5,29362.0,36.2,92405.0,92405.0,40019.0,85754.0,112611.0,28683.0,92855.0,116074.0,39609.0,11336.0,57216.0,85143.0,-888888888.0,10.9,-888888888.0,15.4,42082.0,42082.0,42082.0,42082.0,115642.0,86117.0,74.5,5032.0,4.4,41318.0,45.9,48619.0,54.1, California
Makers Craft Brewery,planning,,Norfolk,Virginia,23504-1905,,,Virginia,23504,4470, Virginia,57000.0,97596.0,25019.0,32073.0,102958.0,102958.0,92875.0,92875.0,132140.0,89.0,52280.0,35.2,194344.0,194344.0,97596.0,58591.0,77096.0,52434.0,75077.0,91962.0,33362.0,45162.0,41619.0,55688.0,-888888888.0,10.6,-888888888.0,14.7,102423.0,102423.0,102423.0,102423.0,235089.0,172507.0,73.4,15147.0,6.4,99553.0,52.6,89846.0,47.4, Virginia
Malai Fort Worth,brewpub,5289 Monahans Ave,Fort Worth,Texas,76109,,,Texas,76109,4471, Texas,27000.0,334286.0,58965.0,96401.0,344972.0,344972.0,380738.0,380738.0,492772.0,83.4,186853.0,31.6,712123.0,712123.0,334286.0,68235.0,93412.0,219456.0,83911.0,108139.0,34106.0,114830.0,46111.0,60648.0,-888888888.0,10.6,-888888888.0,14.4,361341.0,361341.0,361341.0,361341.0,940437.0,642668.0,68.3,67575.0,7.2,325080.0,47.6,358404.0,52.4, Texas
Mallory Brewing,planning,,Houston,Texas,77018,,,Texas,77018,4472, Texas,35000.0,924981.0,210649.0,303326.0,907054.0,907054.0,938026.0,938026.0,1206382.0,79.0,553802.0,36.3,1816331.0,1816331.0,924981.0,55499.0,89003.0,542339.0,61795.0,104597.0,36265.0,382642.0,41912.0,63521.0,-888888888.0,16.1,-888888888.0,19.4,1028763.0,1028763.0,1028763.0,1028763.0,2287047.0,1664835.0,72.8,152355.0,6.7,864677.0,49.3,889900.0,50.7, Texas
Maple Branch Craft Brewery,planning,,Fort Worth,Texas,76133-1226,,,Texas,76133,4489, Texas,27000.0,334286.0,58965.0,96401.0,344972.0,344972.0,380738.0,380738.0,492772.0,83.4,186853.0,31.6,712123.0,712123.0,334286.0,68235.0,93412.0,219456.0,83911.0,108139.0,34106.0,114830.0,46111.0,60648.0,-888888888.0,10.6,-888888888.0,14.4,361341.0,361341.0,361341.0,361341.0,940437.0,642668.0,68.3,67575.0,7.2,325080.0,47.6,358404.0,52.4, Texas
March First Brewing,brewpub,7885 E Kemper Rd,Cincinnati,Ohio,45249-1622,,,Ohio,45249,4496, Ohio,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7, Ohio
Martin House Brewing Company,micro,220 S Sylvania Ave Ste 209,Fort Worth,Texas,76111-2232,,,Texas,76111,4516, Texas,27000.0,334286.0,58965.0,96401.0,344972.0,344972.0,380738.0,380738.0,492772.0,83.4,186853.0,31.6,712123.0,712123.0,334286.0,68235.0,93412.0,219456.0,83911.0,108139.0,34106.0,114830.0,46111.0,60648.0,-888888888.0,10.6,-888888888.0,14.4,361341.0,361341.0,361341.0,361341.0,940437.0,642668.0,68.3,67575.0,7.2,325080.0,47.6,358404.0,52.4, Texas
Mascher Brewing Co.,planning,,Aurora,Colorado,80014-8226,,,Colorado,80014,4519, Illinois,3012.0,62379.0,8784.0,15445.0,71478.0,71478.0,73647.0,73647.0,98728.0,83.2,44729.0,37.7,141905.0,141905.0,62379.0,83996.0,99985.0,46688.0,87268.0,107461.0,34054.0,15691.0,60157.0,66269.0,-888888888.0,9.3,-888888888.0,10.1,64677.0,64677.0,64677.0,64677.0,183491.0,128411.0,70.0,14160.0,7.7,66237.0,48.8,69584.0,51.2, Illinois
Mascher Brewing Co.,planning,,Aurora,Colorado,80014-8226,,,Colorado,80014,4519, Colorado,4000.0,140003.0,29239.0,38293.0,155500.0,155500.0,156530.0,156530.0,220664.0,84.9,87917.0,33.8,306401.0,306401.0,140003.0,71647.0,93309.0,89015.0,90117.0,108159.0,35054.0,50988.0,46209.0,61527.0,-888888888.0,6.9,-888888888.0,11.2,149636.0,149636.0,149636.0,149636.0,389675.0,282405.0,72.5,24601.0,6.3,147646.0,49.9,148338.0,50.1, Colorado
Maumee Bay Brewing Co,brewpub,27 Broadway St Ste A,Toledo,Ohio,43604-8701,,,Ohio,43604,4546, Ohio,77000.0,120895.0,32745.0,41496.0,105899.0,105899.0,112213.0,112213.0,162320.0,88.9,41957.0,23.0,214639.0,214639.0,120895.0,44150.0,56230.0,60424.0,59187.0,70846.0,25641.0,60471.0,30729.0,39139.0,-888888888.0,17.4,-888888888.0,23.8,133129.0,133129.0,133129.0,133129.0,268504.0,198279.0,73.8,15485.0,5.8,101777.0,48.5,108157.0,51.5, Ohio
Maverick Ales & Lager,planning,,Chicago,Illinois,60612,,,Illinois,60612,4547, Illinois,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0, Illinois
Mayday Brewery,micro,521 Old Salem Rd Ste C,Murfreesboro,Tennessee,37129-5305,,,Tennessee,37129,4551, Tennessee,51560.0,58371.0,10855.0,14754.0,64452.0,64452.0,65914.0,65914.0,95406.0,95.2,45980.0,45.9,127554.0,127554.0,58371.0,77584.0,96418.0,36741.0,101515.0,120981.0,36967.0,21630.0,42128.0,52987.0,-888888888.0,2.6,-888888888.0,7.2,67416.0,67416.0,67416.0,67416.0,157509.0,113296.0,71.9,12439.0,7.9,60873.0,49.2,62835.0,50.8, Tennessee
McFate's Tap + Barrel,brewpub,7337 E Shea Blvd Ste 105,Scottsdale,Arizona,85260-6465,,,Arizona,85260,4561, Arizona,65000.0,119122.0,20291.0,34916.0,101520.0,101520.0,114818.0,114818.0,190912.0,97.6,118277.0,60.4,213895.0,213895.0,119122.0,99097.0,151784.0,65707.0,126694.0,195300.0,74952.0,53415.0,67900.0,96598.0,-888888888.0,4.2,-888888888.0,7.2,138984.0,138984.0,138984.0,138984.0,242754.0,204758.0,84.3,9834.0,4.1,97903.0,46.6,112239.0,53.4, Arizona
McFleshman's Public House,planning,,Appleton,Wisconsin,54911-5840,,,Wisconsin,54911,4562, Wisconsin,2375.0,29204.0,5728.0,8293.0,28550.0,28550.0,29145.0,29145.0,44864.0,92.8,16884.0,34.9,56497.0,56497.0,29204.0,66449.0,88471.0,17909.0,79457.0,108478.0,36203.0,11295.0,41588.0,55096.0,-888888888.0,5.3,-888888888.0,10.3,30519.0,30519.0,30519.0,30519.0,72951.0,51869.0,71.1,5100.0,7.0,26965.0,49.1,27913.0,50.9, Wisconsin
McMenamins Elks Temple,brewpub,565 Broadway,Tacoma,Washington,98402,,,Washington,98402,4581, Washington,70000.0,88819.0,17144.0,25583.0,89111.0,89111.0,91667.0,91667.0,141908.0,91.0,54444.0,34.9,178283.0,178283.0,88819.0,77141.0,95445.0,53408.0,93923.0,111578.0,39179.0,35411.0,51991.0,65210.0,-888888888.0,5.6,-888888888.0,9.8,92516.0,92516.0,92516.0,92516.0,219203.0,167013.0,76.2,11522.0,5.3,85689.0,49.3,88245.0,50.7, Washington
"McOva Craft Beer Works, LLC",planning,,Castle Rock,Colorado,80104,,,Colorado,80104,4604, Colorado,12415.0,27249.0,2991.0,4219.0,28008.0,28008.0,30213.0,30213.0,48116.0,98.8,26491.0,54.4,56465.0,56465.0,27249.0,125657.0,148584.0,20728.0,137087.0,168662.0,53798.0,6521.0,71426.0,80202.0,-888888888.0,4.1,-888888888.0,4.4,28082.0,28082.0,28082.0,28082.0,76366.0,51252.0,67.1,5967.0,7.8,27064.0,49.9,27225.0,50.1, Colorado
Memphis Filling Station,planning,,Memphis,Tennessee,38112-4938,,,Tennessee,38112,4618, Tennessee,48000.0,256968.0,55590.0,113505.0,228291.0,228291.0,267719.0,267719.0,358138.0,87.2,116145.0,28.3,486563.0,486563.0,256968.0,44317.0,68465.0,142476.0,53958.0,82694.0,28571.0,114492.0,34107.0,47741.0,-888888888.0,17.7,-888888888.0,22.6,288491.0,288491.0,288491.0,288491.0,628118.0,444750.0,70.8,40224.0,6.4,215102.0,45.7,255523.0,54.3, Tennessee
Mesquite River Brewing,micro,"13610 N Scottsdale Rd, Suite 18",Scottsdale,Arizona,85254-4037,,,Arizona,85254,4622, Arizona,65000.0,119122.0,20291.0,34916.0,101520.0,101520.0,114818.0,114818.0,190912.0,97.6,118277.0,60.4,213895.0,213895.0,119122.0,99097.0,151784.0,65707.0,126694.0,195300.0,74952.0,53415.0,67900.0,96598.0,-888888888.0,4.2,-888888888.0,7.2,138984.0,138984.0,138984.0,138984.0,242754.0,204758.0,84.3,9834.0,4.1,97903.0,46.6,112239.0,53.4, Arizona
MI Brewery / Kayla Rae Cellars,micro,31 Courtland St,Rockford,Michigan,49341-1080,,,Michigan,49341,4628, Illinois,65000.0,59909.0,14815.0,21117.0,56880.0,56880.0,60388.0,60388.0,85906.0,86.8,23973.0,24.2,115148.0,115148.0,59909.0,44525.0,62175.0,34000.0,57955.0,77245.0,25600.0,25909.0,30515.0,40613.0,-888888888.0,14.7,-888888888.0,20.6,66905.0,66905.0,66905.0,66905.0,148539.0,105327.0,70.9,9961.0,6.7,54248.0,48.9,56789.0,51.1, Illinois
Miami Brewing Co,brewpub,30205 SW 217th Ave,Homestead,Florida,33030-7601,,,Florida,33030,4630, Florida,32275.0,27094.0,6543.0,8409.0,29156.0,29156.0,31928.0,31928.0,39377.0,75.5,11085.0,21.3,59874.0,59874.0,27094.0,52365.0,61473.0,18905.0,55075.0,67190.0,21759.0,8189.0,32141.0,39822.0,-888888888.0,16.1,-888888888.0,18.6,29482.0,29482.0,29482.0,29482.0,80523.0,56016.0,69.6,4114.0,5.1,28386.0,48.5,30091.0,51.5, Florida
Middle Ages Brewing Co Ltd,micro,120 Wilkinson St Ste 3,Syracuse,New York,13204-2490,,,New York,13204,4636, New York,73000.0,62663.0,17011.0,24071.0,56997.0,56997.0,63433.0,63433.0,81261.0,86.9,28916.0,30.9,119472.0,119472.0,62663.0,40076.0,54663.0,29431.0,50459.0,67817.0,24138.0,33232.0,29833.0,41276.0,-888888888.0,24.5,-888888888.0,28.7,70055.0,70055.0,70055.0,70055.0,146124.0,103218.0,70.6,14586.0,10.0,54737.0,47.1,61408.0,52.9, New York
Middleton Brewing (MBTX),micro,101 Oakwood Loop,San Marcos,Texas,78666-1762,,,Texas,78666,4639, Texas,65600.0,27015.0,7200.0,11404.0,27519.0,27519.0,31287.0,31287.0,27084.0,83.3,9897.0,30.5,58190.0,58190.0,27015.0,36080.0,52262.0,11234.0,47238.0,70422.0,20854.0,15781.0,24561.0,36747.0,-888888888.0,23.3,-888888888.0,32.4,28845.0,28845.0,28845.0,28845.0,68578.0,47133.0,68.7,8194.0,11.9,26856.0,47.2,30056.0,52.8, Texas
Middleton Brewing (MBTX),micro,101 Oakwood Loop,San Marcos,Texas,78666-1762,,,Texas,78666,4639, California,68196.0,34037.0,4453.0,8734.0,34105.0,34105.0,38052.0,38052.0,53724.0,87.7,29392.0,48.0,71440.0,71440.0,34037.0,89239.0,119292.0,24911.0,115689.0,144846.0,43028.0,9126.0,26304.0,40593.0,-888888888.0,6.4,-888888888.0,10.0,35300.0,35300.0,35300.0,35300.0,94927.0,65000.0,68.5,6026.0,6.3,32122.0,46.8,36526.0,53.2, California
Midnight Brewery,micro,2410 Granite Ridge Rd Ste B,Rockville,Virginia,23146-2234,,,Virginia,23146,4642, Maryland,67675.0,25537.0,3629.0,6595.0,26037.0,26037.0,28136.0,28136.0,45000.0,92.3,32233.0,66.1,53699.0,53699.0,25537.0,118903.0,143520.0,17049.0,146679.0,169891.0,55158.0,8488.0,75756.0,84983.0,-888888888.0,6.6,-888888888.0,9.5,26760.0,26760.0,26760.0,26760.0,67133.0,50942.0,75.9,3015.0,4.5,24761.0,47.4,27520.0,52.6, Maryland
Midnight Oil Brewing,micro,674 Pencader Dr,Newark,Delaware,19702,,,Delaware,19702,4644, New Jersey,51000.0,115145.0,25913.0,48184.0,118667.0,118667.0,125967.0,125967.0,157281.0,78.4,35401.0,17.6,240399.0,240399.0,115145.0,43242.0,60480.0,70901.0,49197.0,70520.0,23767.0,44244.0,23157.0,38476.0,-888888888.0,21.1,-888888888.0,25.2,122145.0,122145.0,122145.0,122145.0,307216.0,218208.0,71.0,22010.0,7.2,112431.0,48.4,119716.0,51.6, New Jersey
Midnight Oil Brewing Company,micro,674 Pencader Dr,Newark,Delaware,19702-3348,,,Delaware,19702,4645, New Jersey,51000.0,115145.0,25913.0,48184.0,118667.0,118667.0,125967.0,125967.0,157281.0,78.4,35401.0,17.6,240399.0,240399.0,115145.0,43242.0,60480.0,70901.0,49197.0,70520.0,23767.0,44244.0,23157.0,38476.0,-888888888.0,21.1,-888888888.0,25.2,122145.0,122145.0,122145.0,122145.0,307216.0,218208.0,71.0,22010.0,7.2,112431.0,48.4,119716.0,51.6, New Jersey
Midtown Brewing Co,micro,402 S Washington Sq,Lansing,Michigan,48933-2172,,,Michigan,48933,4650, Michigan,46000.0,50590.0,12711.0,18335.0,44203.0,44203.0,49666.0,49666.0,66779.0,90.0,23407.0,31.6,92536.0,92536.0,50590.0,48818.0,63365.0,24545.0,61453.0,76089.0,29350.0,26045.0,37053.0,48360.0,-888888888.0,11.7,-888888888.0,18.0,55557.0,55557.0,55557.0,55557.0,111833.0,82826.0,74.1,7608.0,6.8,42389.0,47.0,47882.0,53.0, Michigan
Mighty Miss Brewing Co.,micro,525 S Washington Ave Ste B,Greenville,Mississippi,38701-,,,Mississippi,38701,4652, North Carolina,28080.0,41575.0,12207.0,17928.0,33066.0,33066.0,42487.0,42487.0,43970.0,92.5,18486.0,38.9,74651.0,74651.0,41575.0,36687.0,60207.0,16053.0,54445.0,88799.0,29097.0,25522.0,29269.0,40048.0,-888888888.0,18.9,-888888888.0,29.8,45122.0,45122.0,45122.0,45122.0,88733.0,61123.0,68.9,10364.0,11.7,31946.0,43.8,40997.0,56.2, North Carolina
Mighty Miss Brewing Co.,micro,525 S Washington Ave Ste B,Greenville,Mississippi,38701-,,,Mississippi,38701,4652, South Carolina,30850.0,34154.0,7619.0,13206.0,28306.0,28306.0,33407.0,33407.0,45482.0,93.2,27149.0,55.6,61371.0,61371.0,34154.0,57253.0,103043.0,16592.0,81560.0,140443.0,50056.0,17562.0,46685.0,66638.0,-888888888.0,11.6,-888888888.0,16.0,37958.0,37958.0,37958.0,37958.0,72103.0,55033.0,76.3,5097.0,7.1,27061.0,45.2,32782.0,54.8, South Carolina
Misconduct Brewing,planning,,Carmel,Indiana,46033-9414,,,Indiana,46033,4703, Indiana,10342.0,39994.0,4312.0,8698.0,39729.0,39729.0,43302.0,43302.0,69225.0,98.1,52045.0,73.7,81702.0,81702.0,39994.0,106990.0,157122.0,27067.0,155115.0,199781.0,63385.0,12927.0,54681.0,67287.0,-888888888.0,1.8,-888888888.0,3.4,42773.0,42773.0,42773.0,42773.0,100780.0,75576.0,75.0,6554.0,6.5,37511.0,47.8,40970.0,52.2, Indiana
Missing Falls Brewery,planning,,Akron,Ohio,44311-1079,,,Ohio,44311,4709, Ohio,1000.0,84914.0,21103.0,33799.0,74188.0,74188.0,82901.0,82901.0,114488.0,86.8,30319.0,23.0,155107.0,155107.0,84914.0,41628.0,54788.0,43397.0,58886.0,70051.0,25307.0,41517.0,29376.0,37424.0,-888888888.0,15.3,-888888888.0,20.5,93546.0,93546.0,93546.0,93546.0,189343.0,142410.0,75.2,10977.0,5.8,71717.0,47.5,79309.0,52.5, Ohio
Mobtown Brewing Co,planning,,Baltimore,Maryland,21224-4716,,,Maryland,21224,4722, Maryland,4000.0,254370.0,61798.0,112991.0,220336.0,220336.0,257777.0,257777.0,360510.0,88.8,153089.0,37.7,472136.0,472136.0,254370.0,54652.0,78472.0,122600.0,68178.0,99213.0,35091.0,131770.0,42065.0,57176.0,-888888888.0,17.7,-888888888.0,23.0,293487.0,293487.0,293487.0,293487.0,576498.0,436524.0,75.7,33693.0,5.8,211034.0,45.9,248602.0,54.1, Maryland
Moccasin Bend Brewing Co,micro,3210 Broad St # B,Chattanooga,Tennessee,37408-3059,,,Tennessee,37408,4725, Tennessee,14000.0,77299.0,17445.0,27193.0,69832.0,69832.0,80490.0,80490.0,112732.0,90.1,42968.0,34.3,147712.0,147712.0,77299.0,55065.0,79320.0,42160.0,76706.0,101693.0,34297.0,35139.0,34392.0,49706.0,-888888888.0,12.2,-888888888.0,18.4,86385.0,86385.0,86385.0,86385.0,182111.0,135935.0,74.6,11581.0,6.4,66778.0,46.2,77853.0,53.8, Tennessee
Modern Methods Brewing Company,micro,125 David Grohl Alley,Warren,Ohio,44481,,,Ohio,44481,4729, Michigan,84000.0,57632.0,13325.0,17515.0,56779.0,56779.0,60084.0,60084.0,89313.0,86.3,20709.0,20.0,115283.0,115283.0,57632.0,60042.0,74069.0,34792.0,71694.0,86926.0,31278.0,22840.0,36276.0,49717.0,-888888888.0,9.0,-888888888.0,13.7,60142.0,60142.0,60142.0,60142.0,138142.0,108630.0,78.6,6847.0,5.0,54990.0,48.9,57565.0,51.1, Michigan
Modern Romance Brewery,planning,,Durham,North Carolina,27703-5133,,,North Carolina,27703,4730, North Carolina,19000.0,122412.0,23821.0,42883.0,109215.0,109215.0,126824.0,126824.0,181410.0,92.3,111893.0,56.9,234030.0,234030.0,122412.0,71343.0,97889.0,66468.0,94521.0,121941.0,42469.0,55944.0,50181.0,67101.0,-888888888.0,6.6,-888888888.0,12.6,131917.0,131917.0,131917.0,131917.0,285439.0,213487.0,74.8,17821.0,6.2,104392.0,45.9,122941.0,54.1, North Carolina
Monolitch Brewing Company,micro,4915 North 120th Street,Omaha,Nebraska,68164,,,Nebraska,68164,4761, Nebraska,37000.0,201469.0,42883.0,61992.0,192717.0,192717.0,197702.0,197702.0,293705.0,91.2,122873.0,38.1,382774.0,382774.0,201469.0,62948.0,91342.0,115515.0,88361.0,117040.0,38062.0,85954.0,40162.0,53701.0,-888888888.0,9.2,-888888888.0,13.8,212802.0,212802.0,212802.0,212802.0,487299.0,350245.0,71.9,34459.0,7.1,182388.0,49.3,187773.0,50.7, Nebraska
Montana Brewing Co,brewpub,113 N Broadway,Billings,Montana,59101-2043,,,Montana,59101,4762, Montana,6550.0,50365.0,10739.0,12972.0,46285.0,46285.0,48707.0,48707.0,76840.0,94.5,30508.0,37.5,93390.0,93390.0,50365.0,65818.0,84341.0,30176.0,82957.0,102977.0,36263.0,20189.0,39971.0,50204.0,-888888888.0,10.1,-888888888.0,13.2,53981.0,53981.0,53981.0,53981.0,117453.0,86438.0,73.6,7014.0,6.0,43848.0,48.4,46825.0,51.6, Montana
Monument City Brewing Co,micro,1 N Haven St Ste A,Baltimore,Maryland,21224-1614,,,Maryland,21224,4770, Maryland,4000.0,254370.0,61798.0,112991.0,220336.0,220336.0,257777.0,257777.0,360510.0,88.8,153089.0,37.7,472136.0,472136.0,254370.0,54652.0,78472.0,122600.0,68178.0,99213.0,35091.0,131770.0,42065.0,57176.0,-888888888.0,17.7,-888888888.0,23.0,293487.0,293487.0,293487.0,293487.0,576498.0,436524.0,75.7,33693.0,5.8,211034.0,45.9,248602.0,54.1, Maryland
Mosaic Brewing,planning,,Lancaster,Ohio,43130-4308,,,Ohio,43130,4795, California,40130.0,51333.0,8492.0,17260.0,64496.0,64496.0,65387.0,65387.0,85506.0,81.7,20607.0,19.7,128224.0,128224.0,51333.0,64242.0,85436.0,36492.0,71068.0,93192.0,26470.0,14841.0,34055.0,56912.0,-888888888.0,15.6,-888888888.0,19.0,53460.0,53460.0,53460.0,53460.0,170134.0,114720.0,67.4,13278.0,7.8,59624.0,48.9,62333.0,51.1, California
Mother Road Brewery and Taproom,micro,1300 East Butler Ave Ste 200,Flagstaff,Arizona,86001,,,Arizona,86001,4802, Arizona,23620.0,29435.0,7373.0,6655.0,32844.0,32844.0,33362.0,33362.0,38560.0,95.0,19353.0,47.7,64986.0,64986.0,29435.0,61386.0,84138.0,14566.0,94896.0,115026.0,31629.0,14869.0,35250.0,52537.0,-888888888.0,10.5,-888888888.0,20.5,32601.0,32601.0,32601.0,32601.0,76984.0,49295.0,64.0,12780.0,16.6,31316.0,48.9,32667.0,51.1, Arizona
Mt. Carmel Brewing Co,micro,4362 Mount Carmel Tobasco Rd,Cincinnati,Ohio,45244-2338,,,Ohio,45244,4838, Ohio,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7, Ohio
MyGrain Brewing Company,brewpub,50 E Jefferson St Ste 106,Joliet,Illinois,60432-4299,,,Illinois,60432,4855, Illinois,38570.0,51263.0,8235.0,13126.0,61860.0,61860.0,60969.0,60969.0,81918.0,83.6,25518.0,26.0,120356.0,120356.0,51263.0,76495.0,98020.0,35009.0,86117.0,110136.0,33629.0,16254.0,51712.0,60419.0,-888888888.0,8.4,-888888888.0,12.6,53989.0,53989.0,53989.0,53989.0,152563.0,106835.0,70.0,12894.0,8.5,56938.0,49.6,57918.0,50.4, Illinois
Nano 108 Brewing Co,micro,2402 Waynoka Rd,Colorado Springs,Colorado,80915-1612,,,Colorado,80915,4865, Colorado,16000.0,197542.0,39864.0,48235.0,198538.0,198538.0,197588.0,197588.0,308365.0,93.6,141004.0,42.8,390552.0,390552.0,197542.0,74579.0,96874.0,126314.0,91259.0,111747.0,39808.0,71228.0,49663.0,64679.0,-888888888.0,6.9,-888888888.0,10.5,205380.0,205380.0,205380.0,205380.0,483969.0,359735.0,74.3,31577.0,6.5,189125.0,50.0,189097.0,50.0, Colorado
Narrow Path Brewing Company,micro,106 Karl Brown Way,Loveland,Ohio,45140-2902,,,Ohio,45140,4875, Colorado,46465.0,35803.0,6150.0,9388.0,30879.0,30879.0,34381.0,34381.0,54644.0,96.0,22934.0,40.3,64956.0,64956.0,35803.0,66535.0,89627.0,21425.0,80530.0,103236.0,41134.0,14378.0,47921.0,67261.0,-888888888.0,7.9,-888888888.0,12.6,36659.0,36659.0,36659.0,36659.0,77185.0,60796.0,78.8,3937.0,5.1,29507.0,47.0,33226.0,53.0, Colorado
National Beer Museum Development Group,planning,,Pittsburgh,Pennsylvania,15212,,,Pennsylvania,15212,4879, Pennsylvania,61000.0,136747.0,35581.0,51099.0,126448.0,126448.0,138617.0,138617.0,194373.0,93.8,98611.0,47.6,262349.0,262349.0,136747.0,57821.0,85004.0,59474.0,81448.0,112883.0,39779.0,77273.0,40148.0,62503.0,-888888888.0,13.5,-888888888.0,20.2,159435.0,159435.0,159435.0,159435.0,300454.0,233464.0,77.7,24748.0,8.2,122663.0,47.6,135155.0,52.4, Pennsylvania
NC State Brewery,micro,400 Dan Allen Drive Campus Box 7624,Raleigh,North Carolina,27695-0001,,,North Carolina,27695,4889, North Carolina,55000.0,194917.0,39112.0,64015.0,186491.0,186491.0,202755.0,202755.0,298665.0,92.9,173290.0,53.9,384856.0,384856.0,194917.0,74612.0,104131.0,107245.0,99317.0,129659.0,44001.0,87672.0,48273.0,70259.0,-888888888.0,8.0,-888888888.0,12.9,217866.0,217866.0,217866.0,217866.0,469502.0,352911.0,75.2,30428.0,6.5,179389.0,48.0,194590.0,52.0, North Carolina
Neon Groundhog Brewery - Majestic Oak Winery,micro,13554 Mohler Rd,Grand Rapids,Ohio,43522-9648,,,Ohio,43522,4893, Michigan,34000.0,79486.0,16108.0,28261.0,79560.0,79560.0,82744.0,82744.0,118957.0,90.2,53123.0,40.3,159622.0,159622.0,79486.0,59596.0,73592.0,42481.0,74569.0,87355.0,30939.0,37005.0,43664.0,53817.0,-888888888.0,12.8,-888888888.0,17.1,85623.0,85623.0,85623.0,85623.0,197423.0,146492.0,74.2,13063.0,6.6,75693.0,48.7,79601.0,51.3, Michigan
