name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
The Plains Brewing Company,micro,515 N FM 179,Lubbock,Texas,79416-9512,,,Texas,79416,7052
The Pour Farm,planning,,Union,Maine,04862,,,Maine,04862,7056
The Railyard Brewing Co,brewpub,12 W Jefferson St Ste 100,Montgomery,Alabama,36104-2573,,,Alabama,36104,7059
The Redding Beer Company,micro,7 Main St,Redding,Connecticut,06896-3203,,,Connecticut,06896,7064
The Referend Bier Blendery,micro,1595 Reed Rd Unit 2,Pennington,New Jersey,08534-5007,,,New Jersey,08534,7065
The Root Cellar,brewpub,215 N Lbj Dr,San Marcos,Texas,78666-5621,,,Texas,78666,7066
The Seventh Tap Brewing Project,planning,,Bossier City,Louisiana,71112,,,Louisiana,71112,7070
The SoCo Taphouse,brewpub,113 E Concho Ave Ste 210,San Angelo,Texas,76903-5948,,,Texas,76903,7072
The Southern Growl,planning,,Greer,South Carolina,29650-1285,,,South Carolina,29650,7073
The Split Batch Brewery,planning,,Buford,Georgia,30519-2236,,,Georgia,30519,7074
The Star Spangled Brewing Co.,micro,1030 Progress Dr Ste E,Clarksville,Tennessee,37040-5329,,,Tennessee,37040,7077
The Tank Brewing Company,micro,5100 NW 72nd Ave. Bay A-1,Miami,Florida,33166,,,Florida,33166,7080
The VB Brewery,micro,6606 State Route 96,Victor,New York,14564-1409,,,New York,14564,7084
The Village Corner,brewpub,6655 James B Rivers Dr,Stone Mountain,Georgia,30083-2232,,,Georgia,30083,7088
The Vine N Hop Shop,micro,1327 N. Carpenter Rd.,Brunswick,Ohio,44212,,,Ohio,44212,7089
The Virginia Beer Company,micro,401 Second St,Williamsburg,Virginia,23185-4815,,,Virginia,23185,7090
The Wild Rover Brewery,micro,13921 Lynmar Blvd,Tampa,Florida,33626,,,Florida,33626,7091
The Woodlands At SweetWater,micro,215 Ottley Dr,Atlanta,Georgia,30324-3924,,,Georgia,30324,7093
Think Tank Brew Lab,planning,,Greenville,South Carolina,29607,,,South Carolina,29607,7100
Third Eye Brewery,planning,,Cincinnati,Ohio,45246,,,Ohio,45246,7102
Third Nature Brewing Co.,planning,,Rockford,Michigan,49341,,,Michigan,49341,7104
Third Place Brewing,micro,630 E Douglas Ave  Suite #150,Wichita,Kansas,67202-3537,,,Kansas,67202,7105
Thirsty Farmer Brew Works,brewpub,290 Cashtown Road,Biglerville,Pennsylvania,17307,,,Pennsylvania,17307,7115
Thirsty Nomad Brewing,micro,4402 Stuart Andrew Blvd Ste A,Charlotte,North Carolina,28217-1520,,,North Carolina,28217,7118
Thousand Oaks Brewing Co.,micro,3200 Woodall Dr Unit C1,Cedar Park,Texas,78613-7773,,,Texas,78613,7130
Thr3e Wise Men Brewing Co,brewpub,1021 Broad Ripple Ave,Indianapolis,Indiana,46220-2034,,,Indiana,46220,7132
"Three Empires Brewing Company, LLC",planning,,Pearland,Texas,77584,,,Texas,77584,7140
Three Floyds Brewing Co,regional,9750 Indiana Pkwy,Munster,Indiana,46321-4004,,,Indiana,46321,7141
Three Magnets Brewing,brewpub,600 Franklin St SE Unit 105,Olympia,Washington,98501-1360,,,Washington,98501,7146
Three Pints Brewpub,brewpub,610 W Mitchell Ave,Martinsville,Indiana,46151-2734,,,Indiana,46151,7154
Three Rings Brewery,micro,536 South Old Highway 81,McPherson,Kansas,67401-6026,,,Kansas,67401,7156
Threshers Brewing Company,micro,22 Main St N Bldg 3B,Searsmont,Maine,04973-3409,,,Maine,04973,7167
Throwback Brewery,brewpub,7 Hobbs Rd,North Hampton,New Hampshire,03862-2120,,,New Hampshire,03862,7168
Thumb Knuckle Brewing Company,micro,E0208 State Rd 54,Luxemburg,Wisconsin,54217,,,Wisconsin,54217,7169
Thunder Canyon Brewery,brewpub,220 E Broadway Blvd Ste 2,Tucson,Arizona,85701-2043,,,Arizona,85701,7170
Timber Creek Tap & Table,brewpub,11191 Highline Dr,Meadville,Pennsylvania,16335-6589,,,Pennsylvania,16335,7186
Timberyard Brewing Co.,planning,,East Brookfield,Massachusetts,01515,,,Massachusetts,01515,7188
Timnath Beerwerks,planning,,Timnath,Colorado,80547,,,Colorado,80547,7191
Tin Cannon Brewing Company,micro,7679 Limestone Dr Ste 130,Gainesville,Virginia,20155-4041,,,Virginia,20155,7194
Tin Dog Brewing,micro,309 S Cloverdale St Ste A2,Seattle,Washington,98108-4500,,,Washington,98108,7195
Tin Man Brewing Kokomo,micro,500 N Buckeye St Ste A,Kokomo,Indiana,46901-4544,,,Indiana,46901,7198
Tin Whiskers Brewing,micro,125 9th St E Unit 127,Saint Paul,Minnesota,55101-2308,,,Minnesota,55101,7201
Tivoli Brewing Company,micro,900 Auraria Pkwy Unit 240,Denver,Colorado,80204-1897,,,Colorado,80204,7208
TKO Libations,micro,2520 King Arthur Blvd Ste 109,Lewisville,Texas,75056-6082,,,Texas,75056,7209
To Share Brewing Company,planning,,Manchester,New Hampshire,03104,,,New Hampshire,03104,7210
Toast Ale,contract,601 W 26th St Ste 325-291,New York,New York,10001-1101,,,New York,10001,7211
Tobacco Wood Brewing Company,planning,,Oxford,North Carolina,27565,,,North Carolina,27565,7214
Tocayo Brewing Company,contract,1 S Dearborn St Ste 1700,Chicago,Illinois,60603-2308,,,Illinois,60603,7215
Toltec Brewing Co,brewpub,10250 Cottonwood Park NW # S,Albuquerque,New Mexico,87114-7018,,,New Mexico,87114,7216
Tom's Urban Kitchen and Brewery,planning,,Denver,Colorado,80249-6310,,,Colorado,80249,7217
Tomfoolery Brewing,micro,334 N Washington St Unit 24B,Hammonton,New Jersey,08037-1558,,,New Jersey,08037,7219
Tomoka Brewing Company,brewpub,4647 Clyde Morris Blvd Unit 504,Port Orange,Florida,32129-3001,,,Florida,32129,7221
Tootsie's Brewery / Lone Oak Vineyard,brewpub,8400 Ann Arbor Rd,Grass Lake,Michigan,49240-9586,,,Michigan,49240,7225
Top Frog Brewery,micro,221 Vista Dr,Newport,Washington,99156-7014,,,Washington,99156,7226
Top Of The Hill Restaurant and Brewery,brewpub,100 E Franklin St Ste F,Chapel Hill,North Carolina,27514-3629,,,North Carolina,27514,7227
Top Rung Brewing Company,micro,8343 Hogum Bay Ln NE Ste E,Lacey,Washington,98516-3135,,,Washington,98516,7228
Topsy Turvy,planning,,Hampshire,Illinois,60140-9449,,,Illinois,60140,7231
Torg Brewery,planning,,Minneapolis,Minnesota,55432,,,Minnesota,55432,7234
Township 7 Brewing Co. LLC,micro,303 State Route 11b,Dickinson Center,New York,12930-2008,,,New York,12930,7246
Tox Brewing Company,planning,,New London,Connecticut,06320,,,Connecticut,06320,7247
Trace Brewing,planning,,Nashville,Tennessee,37221-3967,,,Tennessee,37221,7250
Trader Joes - West Coast Office,contract,800 S. Shamrock Ave,Monrovia,California,91016,,,California,91016,7256
Traders Brewing Company,micro,8587  ZIONSVILLE ROAD,INDIANAPOLIS,Indiana,46268,,,Indiana,46268,7257
Trail Crest Brewing Company,brewpub,1800 S Milton Rd Ste 11,Flagstaff,Arizona,86001,,,Arizona,86001,7261
Transport Brewery,planning,,Shawnee,Kansas,66203-2749,,,Kansas,66203,7270
Trap Rock Brewing Co.,planning,,Saint Croix Falls,Wisconsin,54024,,,Wisconsin,54024,7272
Traust Brewing Co.,planning,,Charlotte,North Carolina,28205,,,North Carolina,28205,7275
"Tree Farm Brewing Company, LLC",contract,3020 Papa Bear Dr,College Station,Texas,77845-1402,,,Texas,77845,7276
Tri City Brewing Co,micro,4170 Shrestha Dr,Bay City,Michigan,48706-2184,,,Michigan,48706,7279
Triceratops Brewing,proprietor,8036 River Dr SE Ste 203,Tumwater,Washington,98501,,,Washington,98501,7283
Trinity Brewing,brewpub,1466 Garden of The Gods Rd Ste 184,Colorado Springs,Colorado,80907-9464,,,Colorado,80907,7288
Triphammer Bierwerks,micro,111 Parce Ave Ste 3A-1,Fairport,New York,14450-1467,,,New York,14450,7292
Triple 7 Restaurant & Brewery at Main St Station,brewpub,200 N Main St Main Street Station Casino,Las Vegas,Nevada,89101-2910,,,Nevada,89101,7293
Triplehorn Brewing Co,micro,19510 144th Ave NE Ste E6,Woodinville,Washington,98072-8429,,,Washington,98072,7302
Triton Brewing Company,micro,5764 Wheeler Rd,Indianapolis,Indiana,46216-1038,,,Indiana,46216,7305
Triumph Brewing Co of New Hope,brewpub,400 Union Square Dr,New Hope,Pennsylvania,18938-1367,,,Pennsylvania,18938,7306
Triumph Brewing Co of Princeton,brewpub,138 Nassau St Ste A,Princeton,New Jersey,08542-7011,,,New Jersey,08542,7307
Triune Brewing Company,planning,,Leavenworth,Washington,98826-1413,,,Washington,98826,7308
Troegs Brewing Co,regional,200 E Hershey Park Dr,Hershey,Pennsylvania,17033-2719,,,Pennsylvania,17033,7309
Trolley Barn Brewery,planning,,Quakertown,Pennsylvania,18951,,,Pennsylvania,18951,7310
Trout River Brewing Co,micro,100 River Street RR 5,Springfield,Vermont,05156,,,Vermont,05156,7315
Trubble Brewing,micro,2725 Broadway,Fort Wayne,Indiana,46807-1111,,,Indiana,46807,7316
True Anomaly Brewing,micro,2012 Dallas St,Houston,Texas,77003,,,Texas,77003,7317
True West Brewing Company,brewpub,525 Massachusetts Ave Ste 107,Acton,Massachusetts,01720-2962,,,Massachusetts,01720,7322
Truth Or Consequences Brewing Company,micro,410 N Broadway St,Truth or Consequences,New Mexico,87901-2836,,,New Mexico,87901,7325
TRVE Brewing Co,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,80219,,,Colorado,80219,7326
TRVE Brewing Co. - The Acid Temple,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,80219,,,Colorado,80219,7327
Tucked Away Brewing,planning,,Manassas,Virginia,22010,,,Virginia,None,7330
Tumbledown Brewing LLC,micro,805 Farmington Falls Rd Ste 7,Farmington,Maine,04938-6454,,,Maine,04938,7334
Tumbleroot Brewery And Distillery,micro,32 Bisbee Court Unit 3-4,Santa Fe,New Mexico,87508,,,New Mexico,87508,7335
Tun Tavern Brewery and Restaurant,brewpub,2 Convention Blvd Ste 3,Atlantic City,New Jersey,08401-4137,,,New Jersey,08401,7337
Tuppers Hop Pocket Ale,contract,6404 Redwing Rd,Bethesda,Maryland,20817-5920,,,Maryland,20817,7340
Turgua Brewing Co,micro,27 Firefly Hollow Dr,Fairview,North Carolina,28730-1648,,,North Carolina,28730,7342
Turkey Forrest Brewing,micro,1848 Airline Dr. Suite C,Houston,Texas,77009,,,Texas,77009,7343
Turkey Hill Brewing Co Pub,brewpub,991 Central Rd,Bloomsburg,Pennsylvania,17815-8990,,,Pennsylvania,17815,7344
Turn 2 Brewing Company Inc.,planning,,Sebring,Florida,33872-9253,,,Florida,33872,7345
"Turning Point Beer, LLC",micro,1307 Brown Trl,Bedford,Texas,76022-6401,,,Texas,76022,7347
Turtle Mountain Brewing Co,brewpub,905 36th Pl SE Ste C,Rio Rancho,New Mexico,87124-4850,,,New Mexico,87124,7349
"Tusculum Farm Enterprises, LLC",planning,,Laytonsville,Maryland,20882-2117,,,Maryland,20882,7352
"Tusculum Holdings, LLC",planning,,Boerne,Texas,78006-2334,,,Texas,78006,7353
Tuthilltown Spirits,planning,,Gardiner,New York,12525-5528,,,New York,12525,7355
Tweaking Frog Brewing Company,micro,211 Main St Ste A,Farmingdale,New York,11735-2675,,,New York,11735,7359
Twelve String Brewing Co,micro,11616 E Montgomery Dr Ste 26,Spokane,Washington,99206-6608,,,Washington,99206,7360
Twin Elephant Brewing Company,micro,13 Watchung Ave Ste 103,Chatham,New Jersey,07928-2759,,,New Jersey,07928,7365
Twin Lakes Brewing Co,micro,405 Marsh Ln Ste 7,Wilmington,Delaware,19804-2445,,,Delaware,19804,7366
TWIN SISTERS,planning,,San Antonio,Texas,78210,,,Texas,78210,7370
Twinpanzee Brewing Company,micro,101 Executive Dr Ste D,Sterling,Virginia,20166-9557,,,Virginia,20166,7372
Twisted Bine Beer Co.,planning,,Mount Joy,Pennsylvania,17552-1424,,,Pennsylvania,17552,7375
Twisted Pine Brewing Co,brewpub,3201 Walnut St Ste A,Boulder,Colorado,80301-2645,,,Colorado,80301,7378
Twisted Spur Brewing,brewpub,705 Gervais St Ste A,Columbia,South Carolina,29201-6012,,,South Carolina,29201,7382
Twisted Trunk Brewing Company,micro,2000 Pga Blvd Ste 5506,North Palm Beach,Florida,33408-2726,,,Florida,33408,7383
Twisted X Brewing Co,micro,23455 West RR 150,Dripping Springs,Texas,78620,,,Texas,78620,7385
Two Bald Guys Beverage Co,contract,18090 Hazelnut Dr,Reno,Nevada,89508-6898,,,Nevada,89508,7386
Two Beagles Brewpub,brewpub,910 2nd Ave N,Onalaska,Wisconsin,54650-2277,,,Wisconsin,54650,7388
Two Blokes Brewing Co.,micro,547 Long Point Rd Ste 101,Mount Pleasant,South Carolina,29464-8337,,,South Carolina,29464,7389
Two Brothers Brewing Co,regional,30W315 Calumet Ave W,Warrenville,Illinois,60555-1565,,,Illinois,60555,7390
Two Docs Brewing Co.,planning,,Lubbock,Texas,79401,,,Texas,79401,7393
Two Goats Brewing,brewpub,5027 State Route 414,Burdett,New York,14818-9816,,,New York,14818,7397
Two Knights Brewing,planning,,Austin,Texas,78701-3720,,,Texas,78701,7401
Two Wheel Brewing Company,micro,535 S Loop 4,Buda,Texas,78610-9388,,,Texas,78610,7410
UBrew Nanobrewery,micro,3054 Cass Rd Unit F,Traverse City,Michigan,49684-8800,,,Michigan,49684,7418
Uncle Bear's Brewery,brewpub,4921 E Ray Rd Ste 103,Phoenix,Arizona,85044-6495,,,Arizona,85044,7422
Uncle Buck's Brewery And Steakhouse,brewpub,2501 Bass Pro Dr,Grapevine,Texas,76051-2009,,,Texas,76051,7424
Under Pressure Brewing Company,planning,,Plymouth,Minnesota,55442-3211,,,Minnesota,55442,7427
Underbite Brewing,planning,,Knoxville,Tennessee,37909-1079,,,Tennessee,37909,7431
Underground Brewing,micro,,Woodinville,Washington,98072,,,Washington,98072,7432
Une Annee Brewery,micro,9082 W Golf Rd,Niles,Illinois,60714-5805,,,Illinois,60714,7434
Unified Beerworks,planning,,Ballston Lake,New York,12019-1734,,,New York,12019,7435
Unify Brewing Company,planning,,Glenwood Springs,Colorado,81601-3215,,,Colorado,81601,7436
Union 32 Crafthouse,micro,2864 Highway 55 Ste 200,Eagan,Minnesota,55121-1455,,,Minnesota,55121,7437
Union Barrel Works,brewpub,6 N Reamstown Rd,Stevens,Pennsylvania,17578,,,Pennsylvania,17578,7438
Union Brewing,micro,622 S Rangeline Rd Ste Q,Carmel,Indiana,46032-2152,,,Indiana,46032,7440
Union Craft Brewing,micro,1700 Union Ave Ste D,Baltimore,Maryland,21211-1499,,,Maryland,21211,7441
Union House Brewing LLC,planning,,Plum City,Wisconsin,54761-0055,,,Wisconsin,54761,7442
Union Works Brewery LLC,planning,,Humboldt,Kansas,66748-1050,,,Kansas,66748,7445
Unleashed Brewing Company,planning,,Stonington,Connecticut,06378-1628,,,Connecticut,06378,7449
"Unnamed Beer Company, LLC",planning,,Boulder,Colorado,80301,,,Colorado,80301,7451
"Untapped Territory, LLC",contract,326 E Main St Ste 1735,Lincolnton,North Carolina,28092-3335,,,North Carolina,28092,7455
UpCountry Brewing,brewpub,1042 Haywood Rd,Asheville,North Carolina,28806-2639,,,North Carolina,28806,7457
Upland Brewing Co,micro,4060 W Profile Pkwy,Bloomington,Indiana,47404-2554,,,Indiana,47404,7458
Upside Brewing,brewpub,5692 N Main St,Sylvania,Ohio,43560-1928,,,Ohio,43560,7463
Upslope Brewing Company,planning,,Boulder,Colorado,80301,,,Colorado,80301,7464
Upslope Brewing Company - Lee Hill,regional,1501 Lee Hill Rd Unit 20,Boulder,Colorado,80304-5602,,,Colorado,80304,7466
Upstate Brewing Co,micro,3028 Lake Rd,Elmira,New York,14903-1409,,,New York,14903,7467
Upstate Craft Beer Company,brewpub,400 Augusta St Ste 120,Greenville,South Carolina,29601-3552,,,South Carolina,29601,7468
Uptown Brewing Co,micro,418 Evans St,Greenville,North Carolina,27858-1834,,,North Carolina,27858,7470
Upward Brewing Co.,planning,,Livingston Manor,New York,12758-,,,New York,12758,7472
Uranus Brewery,planning,,Saint Robert,Missouri,65584,,,Missouri,65584,7473
Urban Renewal Brewery,planning,,Chicago,Illinois,60640,,,Illinois,60640,7481
Ursa Minor Brewing,planning,,Duluth,Minnesota,55806,,,Minnesota,55806,7488
Ursula Brewery,micro,2101 N Ursula St Unit 10,Aurora,Colorado,80045-7448,,,Colorado,80045,7489
Utepils Brewing Co,micro,225 Thomas Ave N Apt 700,Minneapolis,Minnesota,55405-3397,,,Minnesota,55405,7493
V Twin Brewing Company,micro,2302 N Argonne Rd Ste H,Spokane,Washington,99212-2366,,,Washington,99212,7497
Vail Brewing Company,micro,41290 US Hwy 6,Vail,Colorado,81657,,,Colorado,81657,7500
Valcour Brewing Company LLC,micro,49 Ohio Rd,Plattsburgh,New York,12903-4409,,,New York,12903,7501
Valholl Brewing Company,micro,18970 3rd Ave,Poulsbo,Washington,98370,,,Washington,98370,7502
Valkyrie Brewing,micro,234 W Dallas St,Dallas,Wisconsin,54733-9706,,,Wisconsin,54733,7503
Valley Vineyards Winery & Cellar Dweller Brewing,brewpub,2276 E US Highway 22 and 3,Morrow,Ohio,45152-9414,,,Ohio,45152,7509
Van Der Brew,planning,,Winthrop,Maine,04364-1253,,,Maine,04364,7510
Vanish Farmwoods Brewery,brewpub,42245  Black Hops Ln,Leesburg,Virginia,20176-5498,,,Virginia,20176,7514
Vanport Brewing Company,planning,,Portland,Oregon,97211-2907,,,Oregon,97211,7517
Vashon Brewing Co,micro,,Vashon,Washington,98070-5900,,,Washington,98070,7521
Vault Brewing Co,brewpub,10 S Main St,Morrisville,Pennsylvania,19067-1511,,,Pennsylvania,19067,7522
Velveteen Brewing Co,planning,,Mamaroneck,New York,10543-4719,,,New York,10543,7524
Venn Brewing Company,micro,3550 E 46th St Suite 140,Minneapolis,Minnesota,55406-3965,,,Minnesota,55406,7527
Veracious Brewing Company,micro,246 Main St,Monroe,Connecticut,06468-1171,,,Connecticut,06468,7529
Verde Brewing Company,micro,724 Industrial Dr Unit 7A,Camp Verde,Arizona,86322,,,Arizona,86322,7531
Very Nice Brewing Co,micro,20 Lakeview Drive Unit 112,Nederland,Colorado,80466,,,Colorado,80466,7536
Vessel Ales & Taphouse,micro,19405 144th Ave NE Bldg D,Woodinville,Washington,98072-6485,,,Washington,98072,7537
Veteran Beer Co / Veteran Beverage Company,proprietor,320 W Ohio St Ste 501,Chicago,Illinois,60654-7816,,,Illinois,60654,7538
Veteran Brewhouse,micro,829 CR 801,Ashland,Ohio,44805,,,Ohio,44805,7539
Vibrant Shore Brewing Company,planning,,Virginia Beach,Virginia,23451-2005,,,Virginia,23451,7543
Vice District Tap Room,micro,1454 S Michigan Ave Ste 1,Chicago,Illinois,60605-2811,,,Illinois,60605,7544
Victory Brewing Co,regional,420 Acorn Ln,Downingtown,Pennsylvania,19335-3040,,,Pennsylvania,19335,7547
Victory Brewing Co,brewpub,650 W Cypress St Ste 1,Kennett Square,Pennsylvania,19348-3059,,,Pennsylvania,19348,7548
Victory Brewing Co,regional,3127 Lower Valley Rd,Parkesburg,Pennsylvania,19365-9617,,,Pennsylvania,19365,7549
Virant Family Winery / Black Angus Brewery,micro,541 Atkins Rd,Geneva,Ohio,44041,,,Ohio,44041,7561
Vision Quest Brewing Company,micro,2510 47th St Ste A2,Boulder,Colorado,80301-2301,,,Colorado,80301,7564
Vista Brewing,brewpub,13551 Ranch To Market Rd 150,Driftwood,Texas,78619,,,Texas,78619,7565
Vitamin Sea Brewing,planning,,Hull,Massachusetts,02045-2907,,,Massachusetts,02045,7566
Vivio's Food,planning,,Detroit,Michigan,48207-4516,,,Michigan,48207,7567
Von Jakob Winery,brewpub,230 Illinois Hwy 127,Alto Pass,Illinois,62905,,,Illinois,62905,7571
VonSeitz TheoreticAles,micro,175 Hurricane Ridge Rd,Smithville,Tennessee,37166,,,Tennessee,37166,7574
Voyageur Brewing Co,brewpub,233 W Hwy 61,Grand Marais,Minnesota,55604,,,Minnesota,55604,7578
Wabash Brewing,micro,5328 W 79th St,Indianapolis,Indiana,46268-1631,,,Indiana,46268,7579
Waconia Brewing Company,micro,255 W Main St,Waconia,Minnesota,55387-1025,,,Minnesota,55387,7583
Waddell's Brewing Co.,brewpub,6501 N Cedar Rd Ste 1,Spokane,Washington,99208-4571,,,Washington,99208,7584
Wagner Valley Brewing Co,micro,9322 Route 414,Lodi,New York,14860-9641,,,New York,14860,7588
Waldmann Brewery & Wurstery,brewpub,445 Smith Ave N,Saint Paul,Minnesota,55102-2725,,,Minnesota,55102,7592
Walking Man Brewing Co,micro,240 SW 1st St,Stevenson,Washington,98648-6649,,,Washington,98648,7594
Wandering Griffin,planning,,Beavercreek,Ohio,45324-9095,,,Ohio,45324,7604
WanderLinger Brewing Co,planning,,Chattanooga,Tennessee,37403-4331,,,Tennessee,37403,7607
Wanderlust Brewing Company,micro,1519 N Main St Ste 102,Flagstaff,Arizona,86004-4970,,,Arizona,86004,7608
War Flag Brewing Co,proprietor,649 Morgan Ave Ste B16-5,Brooklyn,New York,11222-3940,,,New York,11222,7609
War Horse Brewing Company,brewpub,623 Lerch Rd Ste 5,Geneva,New York,14456-9295,,,New York,14456,7610
WAR WATER BREWERY,brewpub,201 N Riverside Ave Ste C1-11,Saint Clair,Michigan,48079-5498,,,Michigan,48079,7611
Ward House Brewery,micro,111 Elm Ave W,Waseca,Minnesota,56093-2433,,,Minnesota,56093,7612
Waredaca Brewing Company,micro,4017 Damascus Rd,Gaithersburg,Maryland,20882-2105,,,Maryland,20882,7613
Warped Wing Brewing Co,micro,26 Wyandot St,Dayton,Ohio,45402-2145,,,Ohio,45402,7616
WarPigs USA Brewing Co.,contract,9750 Indiana Pkwy,Munster,Indiana,46321-4004,,,Indiana,46321,7617
Wartega,micro,33 35th St Unit 6A,Brooklyn,New York,11232-2210,,,New York,11232,7618
Water Street Brewery - Grafton,brewpub,1251 Gateway Dr 143 & Highway 60,Grafton,Wisconsin,53024-9336,,,Wisconsin,53024,7627
Water Street Brewery - Lake County,brewpub,3191 Golf Rd,Delafield,Wisconsin,53018-2156,,,Wisconsin,53018,7628
Water Street Brewing Co,brewpub,168 Water St Fl 1,Binghamton,New York,13901-2736,,,New York,13901,7630
Waterman's Brewing Co,brewpub,1610 Pavillion Pl,Wilmington,North Carolina,28403-3735,,,North Carolina,28403,7635
Watts Brewing Company,micro,19813 51st Ave SE,Bothell,Washington,98012-7440,,,Washington,98012,7638
Waverly Brewing Company,micro,1625-C Union Ave,Baltimore,Maryland,21211,,,Maryland,21211,7640
